zip,yr,Age_Adjusted_Rate_of_Asthma_ED_Visit_Rate,county,nZEV,pop,percPoverty,HHincomeMedian,HHincomeMean,EDUCpercHSplus,EDUCpercBAplus
92116,2020,16.5,San Diego,559,33408,10.6,74559,98095,93.1,53
92116,2021,13.6,San Diego,734,33408,10.6,74559,98095,93.1,53
92116,2022,11.8,San Diego,946,33408,10.6,74559,98095,93.1,53
92117,2013,38.6,San Diego,72,56983,9.7,86243,104505,92,45.6
92117,2014,39.8,San Diego,134,56983,9.7,86243,104505,92,45.6
92117,2015,43.2,San Diego,183,56983,9.7,86243,104505,92,45.6
92117,2016,28.4,San Diego,281,56983,9.7,86243,104505,92,45.6
92117,2017,33.5,San Diego,383,56983,9.7,86243,104505,92,45.6
92117,2018,25,San Diego,555,56983,9.7,86243,104505,92,45.6
92117,2019,30.4,San Diego,715,56983,9.7,86243,104505,92,45.6
92117,2020,15.9,San Diego,833,56983,9.7,86243,104505,92,45.6
92117,2021,17.3,San Diego,1106,56983,9.7,86243,104505,92,45.6
92117,2022,24,San Diego,1465,56983,9.7,86243,104505,92,45.6
92118,2013,19.4,San Diego,42,22548,5.8,108967,157746,97.7,64.7
92118,2014,16,San Diego,77,22548,5.8,108967,157746,97.7,64.7
92118,2015,28.2,San Diego,103,22548,5.8,108967,157746,97.7,64.7
92118,2016,17.1,San Diego,135,22548,5.8,108967,157746,97.7,64.7
92118,2017,15.9,San Diego,183,22548,5.8,108967,157746,97.7,64.7
92118,2018,14,San Diego,244,22548,5.8,108967,157746,97.7,64.7
92118,2019,24.5,San Diego,330,22548,5.8,108967,157746,97.7,64.7
92118,2020,13,San Diego,388,22548,5.8,108967,157746,97.7,64.7
92118,2021,12.2,San Diego,516,22548,5.8,108967,157746,97.7,64.7
92118,2022,21.5,San Diego,718,22548,5.8,108967,157746,97.7,64.7
92119,2013,25.9,San Diego,28,24831,7.9,92500,114221,95,49
92119,2014,23.6,San Diego,47,24831,7.9,92500,114221,95,49
92119,2015,30.7,San Diego,83,24831,7.9,92500,114221,95,49
92119,2016,30.7,San Diego,109,24831,7.9,92500,114221,95,49
92119,2017,31,San Diego,147,24831,7.9,92500,114221,95,49
92119,2018,23.6,San Diego,210,24831,7.9,92500,114221,95,49
92119,2019,28.4,San Diego,285,24831,7.9,92500,114221,95,49
92119,2020,19.8,San Diego,336,24831,7.9,92500,114221,95,49
92119,2021,23.2,San Diego,457,24831,7.9,92500,114221,95,49
92119,2022,33.5,San Diego,593,24831,7.9,92500,114221,95,49
92120,2013,36,San Diego,42,30550,9.1,97747,124451,96.7,50.3
92120,2014,35.4,San Diego,82,30550,9.1,97747,124451,96.7,50.3
92120,2015,30.4,San Diego,128,30550,9.1,97747,124451,96.7,50.3
92120,2016,24.6,San Diego,177,30550,9.1,97747,124451,96.7,50.3
92120,2017,31.1,San Diego,263,30550,9.1,97747,124451,96.7,50.3
92120,2018,37.9,San Diego,378,30550,9.1,97747,124451,96.7,50.3
92120,2019,29.4,San Diego,509,30550,9.1,97747,124451,96.7,50.3
92120,2020,20.2,San Diego,574,30550,9.1,97747,124451,96.7,50.3
92120,2021,17.9,San Diego,824,30550,9.1,97747,124451,96.7,50.3
92120,2022,24.6,San Diego,1096,30550,9.1,97747,124451,96.7,50.3
92121,2014,26.7,San Diego,54,4729,17.8,107786,136397,97.8,81.1
92121,2015,22.3,San Diego,86,4729,17.8,107786,136397,97.8,81.1
92122,2013,14.1,San Diego,66,48071,24.8,79816,101188,98.2,73.9
92122,2014,17.6,San Diego,122,48071,24.8,79816,101188,98.2,73.9
92122,2015,23.7,San Diego,165,48071,24.8,79816,101188,98.2,73.9
92122,2016,15.4,San Diego,255,48071,24.8,79816,101188,98.2,73.9
92122,2017,17.2,San Diego,426,48071,24.8,79816,101188,98.2,73.9
92122,2018,15.3,San Diego,645,48071,24.8,79816,101188,98.2,73.9
92122,2019,12.3,San Diego,829,48071,24.8,79816,101188,98.2,73.9
92122,2020,7.7,San Diego,917,48071,24.8,79816,101188,98.2,73.9
92122,2021,6.1,San Diego,1273,48071,24.8,79816,101188,98.2,73.9
92122,2022,16.2,San Diego,1622,48071,24.8,79816,101188,98.2,73.9
92123,2013,36.6,San Diego,31,32473,11.6,81899,102995,94.6,47.2
92123,2014,41.9,San Diego,59,32473,11.6,81899,102995,94.6,47.2
92123,2015,58.8,San Diego,97,32473,11.6,81899,102995,94.6,47.2
92123,2016,43.3,San Diego,146,32473,11.6,81899,102995,94.6,47.2
92123,2017,35.4,San Diego,216,32473,11.6,81899,102995,94.6,47.2
92123,2018,36.7,San Diego,340,32473,11.6,81899,102995,94.6,47.2
92123,2019,33.2,San Diego,454,32473,11.6,81899,102995,94.6,47.2
92123,2020,16.2,San Diego,486,32473,11.6,81899,102995,94.6,47.2
92123,2021,23.7,San Diego,728,32473,11.6,81899,102995,94.6,47.2
92123,2022,40,San Diego,1036,32473,11.6,81899,102995,94.6,47.2
92124,2013,19.5,San Diego,48,32600,7.9,93147,115106,97.8,51.3
92124,2014,20.6,San Diego,88,32600,7.9,93147,115106,97.8,51.3
92124,2015,28.4,San Diego,123,32600,7.9,93147,115106,97.8,51.3
92124,2016,19,San Diego,164,32600,7.9,93147,115106,97.8,51.3
92124,2017,25.3,San Diego,218,32600,7.9,93147,115106,97.8,51.3
92124,2018,23.5,San Diego,323,32600,7.9,93147,115106,97.8,51.3
92124,2019,20.4,San Diego,432,32600,7.9,93147,115106,97.8,51.3
92124,2020,15,San Diego,476,32600,7.9,93147,115106,97.8,51.3
92124,2021,11.4,San Diego,702,32600,7.9,93147,115106,97.8,51.3
92124,2022,15.4,San Diego,938,32600,7.9,93147,115106,97.8,51.3
92126,2013,33,San Diego,69,82658,7.4,96915,112829,89.2,44.8
92126,2014,31.1,San Diego,156,82658,7.4,96915,112829,89.2,44.8
92126,2015,34.5,San Diego,228,82658,7.4,96915,112829,89.2,44.8
92126,2016,27.2,San Diego,326,82658,7.4,96915,112829,89.2,44.8
92126,2017,27.2,San Diego,475,82658,7.4,96915,112829,89.2,44.8
92126,2018,23.3,San Diego,676,82658,7.4,96915,112829,89.2,44.8
92126,2019,24,San Diego,943,82658,7.4,96915,112829,89.2,44.8
92126,2020,15.5,San Diego,1124,82658,7.4,96915,112829,89.2,44.8
92126,2021,15.6,San Diego,1552,82658,7.4,96915,112829,89.2,44.8
92126,2022,24.2,San Diego,2184,82658,7.4,96915,112829,89.2,44.8
92127,2013,13.4,San Diego,140,49935,3.9,138338,177659,97.7,71.6
92127,2014,14.1,San Diego,271,49935,3.9,138338,177659,97.7,71.6
92127,2015,17.1,San Diego,418,49935,3.9,138338,177659,97.7,71.6
92127,2016,15.5,San Diego,585,49935,3.9,138338,177659,97.7,71.6
92127,2017,15.6,San Diego,865,49935,3.9,138338,177659,97.7,71.6
92127,2018,15.4,San Diego,1405,49935,3.9,138338,177659,97.7,71.6
92127,2019,11.7,San Diego,1929,49935,3.9,138338,177659,97.7,71.6
92127,2020,5.5,San Diego,2281,49935,3.9,138338,177659,97.7,71.6
92127,2021,6.6,San Diego,2978,49935,3.9,138338,177659,97.7,71.6
92127,2022,11.9,San Diego,3970,49935,3.9,138338,177659,97.7,71.6
92128,2013,16.2,San Diego,79,51357,5.2,103238,123553,96.9,61.6
92128,2014,17.7,San Diego,160,51357,5.2,103238,123553,96.9,61.6
92128,2015,18.9,San Diego,241,51357,5.2,103238,123553,96.9,61.6
92128,2016,9.6,San Diego,352,51357,5.2,103238,123553,96.9,61.6
92128,2017,13.4,San Diego,485,51357,5.2,103238,123553,96.9,61.6
92128,2018,16.2,San Diego,743,51357,5.2,103238,123553,96.9,61.6
92128,2019,15.7,San Diego,1014,51357,5.2,103238,123553,96.9,61.6
92128,2020,9.2,San Diego,1161,51357,5.2,103238,123553,96.9,61.6
92128,2021,9.1,San Diego,1527,51357,5.2,103238,123553,96.9,61.6
92128,2022,15.2,San Diego,2092,51357,5.2,103238,123553,96.9,61.6
92129,2013,21.8,San Diego,115,54762,5.7,125250,148479,96.6,62.3
92129,2014,25.3,San Diego,212,54762,5.7,125250,148479,96.6,62.3
92129,2015,24.8,San Diego,321,54762,5.7,125250,148479,96.6,62.3
92129,2016,14.1,San Diego,414,54762,5.7,125250,148479,96.6,62.3
92129,2017,22.2,San Diego,612,54762,5.7,125250,148479,96.6,62.3
92129,2018,14,San Diego,975,54762,5.7,125250,148479,96.6,62.3
92129,2019,15,San Diego,1292,54762,5.7,125250,148479,96.6,62.3
92129,2020,8.3,San Diego,1526,54762,5.7,125250,148479,96.6,62.3
92129,2021,10.3,San Diego,1992,54762,5.7,125250,148479,96.6,62.3
92129,2022,16.6,San Diego,2800,54762,5.7,125250,148479,96.6,62.3
92130,2013,12.1,San Diego,265,56134,5.3,155452,199084,98.5,79.4
92130,2014,8.7,San Diego,420,56134,5.3,155452,199084,98.5,79.4
92130,2015,6.8,San Diego,596,56134,5.3,155452,199084,98.5,79.4
92130,2016,8.7,San Diego,851,56134,5.3,155452,199084,98.5,79.4
92130,2017,9.1,San Diego,1254,56134,5.3,155452,199084,98.5,79.4
92130,2018,8.3,San Diego,2082,56134,5.3,155452,199084,98.5,79.4
92130,2019,10.5,San Diego,2681,56134,5.3,155452,199084,98.5,79.4
92130,2020,4.3,San Diego,3124,56134,5.3,155452,199084,98.5,79.4
92130,2021,5.2,San Diego,4063,56134,5.3,155452,199084,98.5,79.4
92130,2022,9.2,San Diego,5454,56134,5.3,155452,199084,98.5,79.4
92131,2013,16.1,San Diego,121,34727,3.6,137500,168690,96.2,69.1
92131,2014,15.6,San Diego,213,34727,3.6,137500,168690,96.2,69.1
92131,2015,16.6,San Diego,295,34727,3.6,137500,168690,96.2,69.1
92131,2016,11.3,San Diego,398,34727,3.6,137500,168690,96.2,69.1
92131,2017,11.1,San Diego,570,34727,3.6,137500,168690,96.2,69.1
92131,2018,10.1,San Diego,875,34727,3.6,137500,168690,96.2,69.1
92131,2019,14,San Diego,1197,34727,3.6,137500,168690,96.2,69.1
92131,2020,8.8,San Diego,1401,34727,3.6,137500,168690,96.2,69.1
92131,2021,5.3,San Diego,1823,34727,3.6,137500,168690,96.2,69.1
92131,2022,12.3,San Diego,2423,34727,3.6,137500,168690,96.2,69.1
92139,2013,50.7,San Diego,4,36105,9.5,69541,82706,81.5,21.1
92139,2014,49,San Diego,15,36105,9.5,69541,82706,81.5,21.1
92139,2015,52.5,San Diego,31,36105,9.5,69541,82706,81.5,21.1
92139,2016,39.7,San Diego,41,36105,9.5,69541,82706,81.5,21.1
92139,2017,49.7,San Diego,54,36105,9.5,69541,82706,81.5,21.1
92139,2018,39.7,San Diego,71,36105,9.5,69541,82706,81.5,21.1
92139,2019,47.7,San Diego,125,36105,9.5,69541,82706,81.5,21.1
92139,2020,26,San Diego,173,36105,9.5,69541,82706,81.5,21.1
92139,2021,26.7,San Diego,243,36105,9.5,69541,82706,81.5,21.1
92139,2022,40.6,San Diego,359,36105,9.5,69541,82706,81.5,21.1
92154,2013,39.3,San Diego,27,88979,12,66498,79498,75,16.8
92154,2014,39.3,San Diego,57,88979,12,66498,79498,75,16.8
92154,2015,44.2,San Diego,78,88979,12,66498,79498,75,16.8
92154,2016,35.5,San Diego,120,88979,12,66498,79498,75,16.8
92154,2017,37.5,San Diego,184,88979,12,66498,79498,75,16.8
92154,2018,34.4,San Diego,256,88979,12,66498,79498,75,16.8
92154,2019,35.4,San Diego,358,88979,12,66498,79498,75,16.8
92154,2020,20.7,San Diego,430,88979,12,66498,79498,75,16.8
92154,2021,22.8,San Diego,702,88979,12,66498,79498,75,16.8
92154,2022,32.7,San Diego,1044,88979,12,66498,79498,75,16.8
92173,2013,50.1,San Diego,0,31000,21.3,46549,58396,59.6,9.3
92173,2014,54.8,San Diego,9,31000,21.3,46549,58396,59.6,9.3
92173,2015,55.9,San Diego,14,31000,21.3,46549,58396,59.6,9.3
92173,2016,54.7,San Diego,25,31000,21.3,46549,58396,59.6,9.3
92173,2017,54.3,San Diego,28,31000,21.3,46549,58396,59.6,9.3
92173,2018,40.9,San Diego,51,31000,21.3,46549,58396,59.6,9.3
92173,2019,42.8,San Diego,70,31000,21.3,46549,58396,59.6,9.3
92173,2020,31,San Diego,87,31000,21.3,46549,58396,59.6,9.3
92173,2021,25.9,San Diego,144,31000,21.3,46549,58396,59.6,9.3
92173,2022,44.6,San Diego,198,31000,21.3,46549,58396,59.6,9.3
92201,2013,53.1,Riverside,14,65726,19.4,45848,62150,75.6,13.4
92201,2014,52.2,Riverside,26,65726,19.4,45848,62150,75.6,13.4
92201,2015,53.7,Riverside,44,65726,19.4,45848,62150,75.6,13.4
92201,2016,41.9,Riverside,62,65726,19.4,45848,62150,75.6,13.4
92201,2017,47.5,Riverside,83,65726,19.4,45848,62150,75.6,13.4
92201,2018,39.1,Riverside,128,65726,19.4,45848,62150,75.6,13.4
92201,2019,36,Riverside,160,65726,19.4,45848,62150,75.6,13.4
92201,2020,34.2,Riverside,189,65726,19.4,45848,62150,75.6,13.4
92201,2021,31.8,Riverside,318,65726,19.4,45848,62150,75.6,13.4
92201,2022,35.4,Riverside,442,65726,19.4,45848,62150,75.6,13.4
92203,2013,27.4,Riverside,24,31140,10.5,71711,89131,91,26.3
92203,2014,24,Riverside,48,31140,10.5,71711,89131,91,26.3
92203,2015,28.8,Riverside,77,31140,10.5,71711,89131,91,26.3
92203,2016,19.7,Riverside,98,31140,10.5,71711,89131,91,26.3
92203,2017,22.3,Riverside,155,31140,10.5,71711,89131,91,26.3
92203,2018,19.6,Riverside,194,31140,10.5,71711,89131,91,26.3
92203,2019,15.8,Riverside,257,31140,10.5,71711,89131,91,26.3
92203,2020,9.7,Riverside,297,31140,10.5,71711,89131,91,26.3
92203,2021,13.6,Riverside,463,31140,10.5,71711,89131,91,26.3
92203,2022,25.2,Riverside,685,31140,10.5,71711,89131,91,26.3
92211,2013,40.1,Riverside,25,25056,10.1,63936,102559,95.3,40.6
92211,2014,21.5,Riverside,54,25056,10.1,63936,102559,95.3,40.6
92211,2015,37,Riverside,82,25056,10.1,63936,102559,95.3,40.6
92211,2016,32.8,Riverside,106,25056,10.1,63936,102559,95.3,40.6
92211,2017,46.3,Riverside,154,25056,10.1,63936,102559,95.3,40.6
92211,2018,26.3,Riverside,233,25056,10.1,63936,102559,95.3,40.6
92211,2019,16.2,Riverside,320,25056,10.1,63936,102559,95.3,40.6
92211,2020,25.7,Riverside,399,25056,10.1,63936,102559,95.3,40.6
92211,2021,16,Riverside,574,25056,10.1,63936,102559,95.3,40.6
92211,2022,28.3,Riverside,802,25056,10.1,63936,102559,95.3,40.6
92220,2013,76.1,Riverside,8,33525,21.3,42963,60862,79.7,15.3
92220,2014,74.3,Riverside,16,33525,21.3,42963,60862,79.7,15.3
92220,2015,72.3,Riverside,21,33525,21.3,42963,60862,79.7,15.3
92220,2016,92,Riverside,36,33525,21.3,42963,60862,79.7,15.3
92220,2017,69,Riverside,51,33525,21.3,42963,60862,79.7,15.3
92220,2018,68.2,Riverside,69,33525,21.3,42963,60862,79.7,15.3
92220,2019,61.2,Riverside,103,33525,21.3,42963,60862,79.7,15.3
92220,2020,35.6,Riverside,133,33525,21.3,42963,60862,79.7,15.3
92220,2021,38.5,Riverside,196,33525,21.3,42963,60862,79.7,15.3
92220,2022,54.3,Riverside,302,33525,21.3,42963,60862,79.7,15.3
92223,2013,53.6,Riverside,21,55580,11.4,80148,92396,88,24.9
92223,2014,46.4,Riverside,43,55580,11.4,80148,92396,88,24.9
92223,2015,45.9,Riverside,72,55580,11.4,80148,92396,88,24.9
92223,2016,51.8,Riverside,106,55580,11.4,80148,92396,88,24.9
92223,2017,47.3,Riverside,174,55580,11.4,80148,92396,88,24.9
92223,2018,32.3,Riverside,275,55580,11.4,80148,92396,88,24.9
92223,2019,39,Riverside,422,55580,11.4,80148,92396,88,24.9
92223,2020,27.9,Riverside,545,55580,11.4,80148,92396,88,24.9
92223,2021,33.1,Riverside,852,55580,11.4,80148,92396,88,24.9
92223,2022,38.3,Riverside,1275,55580,11.4,80148,92396,88,24.9
92225,2013,76.2,Riverside,1,22460,25,44647,62439,71.9,8
92225,2014,54.6,Riverside,2,22460,25,44647,62439,71.9,8
92225,2015,63.2,Riverside,1,22460,25,44647,62439,71.9,8
92225,2016,67.1,Riverside,3,22460,25,44647,62439,71.9,8
92225,2017,56.1,Riverside,7,22460,25,44647,62439,71.9,8
92225,2018,52.9,Riverside,8,22460,25,44647,62439,71.9,8
92225,2019,66.2,Riverside,20,22460,25,44647,62439,71.9,8
92225,2020,56.6,Riverside,28,22460,25,44647,62439,71.9,8
92225,2021,34.1,Riverside,43,22460,25,44647,62439,71.9,8
92225,2022,85.7,Riverside,46,22460,25,44647,62439,71.9,8
92227,2013,111.7,Imperial,5,27189,33.4,43061,61068,73.1,12.2
92227,2014,122.2,Imperial,6,27189,33.4,43061,61068,73.1,12.2
92227,2015,116.2,Imperial,5,27189,33.4,43061,61068,73.1,12.2
92227,2016,106.2,Imperial,8,27189,33.4,43061,61068,73.1,12.2
92227,2017,104.7,Imperial,10,27189,33.4,43061,61068,73.1,12.2
92227,2018,112.1,Imperial,15,27189,33.4,43061,61068,73.1,12.2
92227,2019,117.2,Imperial,23,27189,33.4,43061,61068,73.1,12.2
92227,2020,49.6,Imperial,37,27189,33.4,43061,61068,73.1,12.2
92227,2021,42.9,Imperial,57,27189,33.4,43061,61068,73.1,12.2
92227,2022,53.6,Imperial,78,27189,33.4,43061,61068,73.1,12.2
92230,2013,134.7,Riverside,1,2705,21.5,49286,57072,67.1,13.4
92230,2014,150.7,Riverside,2,2705,21.5,49286,57072,67.1,13.4
92230,2015,54.6,Riverside,1,2705,21.5,49286,57072,67.1,13.4
92230,2016,117.1,Riverside,2,2705,21.5,49286,57072,67.1,13.4
92230,2017,160.4,Riverside,3,2705,21.5,49286,57072,67.1,13.4
92230,2018,97.9,Riverside,5,2705,21.5,49286,57072,67.1,13.4
92230,2019,120.5,Riverside,4,2705,21.5,49286,57072,67.1,13.4
92230,2022,39,Riverside,9,2705,21.5,49286,57072,67.1,13.4
92231,2013,35.1,Imperial,3,40064,22.8,43504,62338,66.2,17.9
92231,2014,55.9,Imperial,4,40064,22.8,43504,62338,66.2,17.9
92231,2015,53.1,Imperial,9,40064,22.8,43504,62338,66.2,17.9
92231,2016,46.5,Imperial,8,40064,22.8,43504,62338,66.2,17.9
92231,2017,44.2,Imperial,14,40064,22.8,43504,62338,66.2,17.9
92231,2018,30.4,Imperial,24,40064,22.8,43504,62338,66.2,17.9
92231,2019,42.2,Imperial,39,40064,22.8,43504,62338,66.2,17.9
92231,2020,15.6,Imperial,56,40064,22.8,43504,62338,66.2,17.9
92231,2021,13.8,Imperial,109,40064,22.8,43504,62338,66.2,17.9
92231,2022,21.9,Imperial,165,40064,22.8,43504,62338,66.2,17.9
92233,2013,65.3,Imperial,0,7509,33.3,37009,44488,61.3,1.6
92233,2014,62.1,Imperial,0,7509,33.3,37009,44488,61.3,1.6
92233,2015,98.1,Imperial,0,7509,33.3,37009,44488,61.3,1.6
92233,2016,80.1,Imperial,1,7509,33.3,37009,44488,61.3,1.6
92233,2017,65.8,Imperial,1,7509,33.3,37009,44488,61.3,1.6
92233,2018,44.6,Imperial,2,7509,33.3,37009,44488,61.3,1.6
92233,2019,89.5,Imperial,2,7509,33.3,37009,44488,61.3,1.6
92233,2020,22.1,Imperial,5,7509,33.3,37009,44488,61.3,1.6
92234,2013,31.1,Riverside,21,54357,20.1,46521,70630,78.3,21.6
92234,2014,33.8,Riverside,35,54357,20.1,46521,70630,78.3,21.6
92234,2015,39.2,Riverside,43,54357,20.1,46521,70630,78.3,21.6
92234,2016,33.2,Riverside,73,54357,20.1,46521,70630,78.3,21.6
92234,2017,34.7,Riverside,162,54357,20.1,46521,70630,78.3,21.6
92234,2018,28,Riverside,205,54357,20.1,46521,70630,78.3,21.6
92234,2019,19.5,Riverside,270,54357,20.1,46521,70630,78.3,21.6
92234,2020,19.8,Riverside,339,54357,20.1,46521,70630,78.3,21.6
92234,2021,25.9,Riverside,498,54357,20.1,46521,70630,78.3,21.6
92234,2022,30.6,Riverside,741,54357,20.1,46521,70630,78.3,21.6
92236,2013,50.3,Riverside,0,45477,21.6,34436,47126,58.5,3.8
92236,2014,48.5,Riverside,4,45477,21.6,34436,47126,58.5,3.8
92236,2015,64.4,Riverside,7,45477,21.6,34436,47126,58.5,3.8
92236,2016,36.6,Riverside,15,45477,21.6,34436,47126,58.5,3.8
92236,2017,44.6,Riverside,19,45477,21.6,34436,47126,58.5,3.8
92236,2018,41.9,Riverside,24,45477,21.6,34436,47126,58.5,3.8
92236,2019,33.8,Riverside,33,45477,21.6,34436,47126,58.5,3.8
92236,2020,24.2,Riverside,41,45477,21.6,34436,47126,58.5,3.8
92236,2021,21.4,Riverside,69,45477,21.6,34436,47126,58.5,3.8
92236,2022,33.9,Riverside,114,45477,21.6,34436,47126,58.5,3.8
92240,2013,55.2,Riverside,7,35278,28.3,37060,50186,74.5,13.2
92240,2014,58.2,Riverside,16,35278,28.3,37060,50186,74.5,13.2
92240,2015,65.9,Riverside,20,35278,28.3,37060,50186,74.5,13.2
92240,2016,55.1,Riverside,24,35278,28.3,37060,50186,74.5,13.2
92240,2017,56.4,Riverside,45,35278,28.3,37060,50186,74.5,13.2
92240,2018,52.6,Riverside,67,35278,28.3,37060,50186,74.5,13.2
92240,2019,51.8,Riverside,113,35278,28.3,37060,50186,74.5,13.2
92240,2020,40.7,Riverside,132,35278,28.3,37060,50186,74.5,13.2
92240,2021,45.8,Riverside,198,35278,28.3,37060,50186,74.5,13.2
92240,2022,50.8,Riverside,268,35278,28.3,37060,50186,74.5,13.2
92241,2013,30,Riverside,6,7699,21.7,30933,44427,78.4,15
92241,2014,26.1,Riverside,4,7699,21.7,30933,44427,78.4,15
92241,2015,31.5,Riverside,5,7699,21.7,30933,44427,78.4,15
92241,2016,31.6,Riverside,9,7699,21.7,30933,44427,78.4,15
92241,2017,56.7,Riverside,9,7699,21.7,30933,44427,78.4,15
92241,2018,32.1,Riverside,20,7699,21.7,30933,44427,78.4,15
92241,2019,37.9,Riverside,29,7699,21.7,30933,44427,78.4,15
92241,2020,33.4,Riverside,40,7699,21.7,30933,44427,78.4,15
92241,2021,35.7,Riverside,60,7699,21.7,30933,44427,78.4,15
92241,2022,49.2,Riverside,71,7699,21.7,30933,44427,78.4,15
92243,2013,91.1,Imperial,4,50402,24.8,48290,67739,69.7,17.7
92243,2014,105.6,Imperial,8,50402,24.8,48290,67739,69.7,17.7
92243,2015,90.1,Imperial,16,50402,24.8,48290,67739,69.7,17.7
92243,2016,76.9,Imperial,25,50402,24.8,48290,67739,69.7,17.7
92243,2017,77.7,Imperial,39,50402,24.8,48290,67739,69.7,17.7
92243,2018,67.2,Imperial,58,50402,24.8,48290,67739,69.7,17.7
92243,2019,71.2,Imperial,83,50402,24.8,48290,67739,69.7,17.7
92243,2020,32,Imperial,91,50402,24.8,48290,67739,69.7,17.7
92243,2021,24.9,Imperial,161,50402,24.8,48290,67739,69.7,17.7
92243,2022,33.4,Imperial,248,50402,24.8,48290,67739,69.7,17.7
92249,2013,49.8,Imperial,0,7861,19.6,47021,55822,67.7,15.8
92249,2014,60.5,Imperial,0,7861,19.6,47021,55822,67.7,15.8
92249,2015,51.5,Imperial,0,7861,19.6,47021,55822,67.7,15.8
92249,2016,50.7,Imperial,0,7861,19.6,47021,55822,67.7,15.8
92249,2017,58.3,Imperial,2,7861,19.6,47021,55822,67.7,15.8
92249,2018,47.1,Imperial,5,7861,19.6,47021,55822,67.7,15.8
92249,2019,41.6,Imperial,7,7861,19.6,47021,55822,67.7,15.8
92249,2022,16.6,Imperial,32,7861,19.6,47021,55822,67.7,15.8
92250,2013,55.7,Imperial,0,8655,21.9,51250,62653,67.6,12.8
92250,2014,81.7,Imperial,0,8655,21.9,51250,62653,67.6,12.8
92250,2015,64.5,Imperial,0,8655,21.9,51250,62653,67.6,12.8
92250,2016,69.6,Imperial,1,8655,21.9,51250,62653,67.6,12.8
92250,2017,73.9,Imperial,3,8655,21.9,51250,62653,67.6,12.8
92250,2018,55.7,Imperial,5,8655,21.9,51250,62653,67.6,12.8
92250,2019,49.5,Imperial,7,8655,21.9,51250,62653,67.6,12.8
92250,2020,24.1,Imperial,8,8655,21.9,51250,62653,67.6,12.8
92250,2021,16,Imperial,12,8655,21.9,51250,62653,67.6,12.8
92250,2022,25.9,Imperial,13,8655,21.9,51250,62653,67.6,12.8
92251,2013,57.4,Imperial,2,23970,7.9,83566,92335,76.8,18.4
92251,2014,64.4,Imperial,6,23970,7.9,83566,92335,76.8,18.4
92251,2015,75.1,Imperial,9,23970,7.9,83566,92335,76.8,18.4
92251,2016,66,Imperial,14,23970,7.9,83566,92335,76.8,18.4
92251,2017,72.3,Imperial,30,23970,7.9,83566,92335,76.8,18.4
92251,2018,72.8,Imperial,39,23970,7.9,83566,92335,76.8,18.4
92251,2019,62.5,Imperial,51,23970,7.9,83566,92335,76.8,18.4
92251,2020,25.9,Imperial,58,23970,7.9,83566,92335,76.8,18.4
92251,2021,20.9,Imperial,105,23970,7.9,83566,92335,76.8,18.4
92251,2022,21.5,Imperial,167,23970,7.9,83566,92335,76.8,18.4
92252,2013,67.3,San Bernardino,4,9351,26,38333,54890,85.7,17.9
92252,2014,60.4,San Bernardino,8,9351,26,38333,54890,85.7,17.9
92252,2015,45.9,San Bernardino,9,9351,26,38333,54890,85.7,17.9
92252,2016,43.6,San Bernardino,11,9351,26,38333,54890,85.7,17.9
92252,2017,53.8,San Bernardino,15,9351,26,38333,54890,85.7,17.9
92252,2018,70.8,San Bernardino,23,9351,26,38333,54890,85.7,17.9
